"c_0","c_2","c_3","c_4"
"b5f30faf257dadf7afd64ae8c4430aad",2016-04-18 14:18:15,0,0
"b5f30faf257dadf7afd64ae8c4430aad",2016-04-18 14:18:45,0,0
"b5f30faf257dadf7afd64ae8c4430aad",2016-04-18 14:20:38,0,0
"b5f30faf257dadf7afd64ae8c4430aad",2016-04-18 14:21:08,4.72200000061207e-05,0.00019720000000234
"b5f30faf257dadf7afd64ae8c4430aad",2016-04-18 14:21:38,-0.000857720000006168,0.000815299999999297
"b5f30faf257dadf7afd64ae8c4430aad",2016-04-18 14:22:08,0.000772020000006535,-0.000718800000001352
"b5f30faf257dadf7afd64ae8c4430aad",2016-04-18 14:22:38,0.000839289999994719,-0.000949599999998441
"b5f30faf257dadf7afd64ae8c4430aad",2016-04-18 14:23:08,0.00198076000000214,-0.000559500000008484
"b5f30faf257dadf7afd64ae8c4430aad",2016-04-18 14:23:38,0.00142265000000208,0.000211800000002427
"b5f30faf257dadf7afd64ae8c4430aad",2016-04-18 14:24:08,0,0
"b5f30faf257dadf7afd64ae8c4430aad",2016-04-18 14:24:38,0.00156339999999489,-0.000878700000001231
"b5f30faf257dadf7afd64ae8c4430aad",2016-04-18 14:25:08,0.00282764000000668,-0.00225149999999985
"b5f30faf257dadf7afd64ae8c4430aad",2016-04-18 14:25:38,0.00143127999999848,0.00153290000000084
"b5f30faf257dadf7afd64ae8c4430aad",2016-04-18 14:26:08,0.000908500000001311,0.00268610000000535
"b5f30faf257dadf7afd64ae8c4430aad",2016-04-18 14:26:38,0.000892719999995961,0.0025198999999958
"b5f30faf257dadf7afd64ae8c4430aad",2016-04-18 14:27:08,0.00171084000000121,0.00222370000000183
"b5f30faf257dadf7afd64ae8c4430aad",2016-04-18 14:27:38,0.00197671000000099,0.00168410000000563
"b5f30faf257dadf7afd64ae8c4430aad",2016-04-18 14:28:08,0.00192528999999553,0.00163079999998672
"b5f30faf257dadf7afd64ae8c4430aad",2016-04-18 14:28:38,0.00183568000000633,0.00244460000000402
"b5f30faf257dadf7afd64ae8c4430aad",2016-04-18 14:29:08,0.000989419999996244,0.00164430000000948
"b5f30faf257dadf7afd64ae8c4430aad",2016-04-18 14:29:38,0.00135750999999829,0.00226179999999942
"b5f30faf257dadf7afd64ae8c4430aad",2016-04-18 14:30:08,0.00150782000000049,0.00250659999998959
"b5f30faf257dadf7afd64ae8c4430aad",2016-04-18 14:30:38,0.000404029999998556,-7.95999999922969e-05
