"c_0","c_2","c_3","c_4"
"161a8bb2dc9a0c3c3ea8775f71832fbe",2016-04-21 09:09:24,0,0
"161a8bb2dc9a0c3c3ea8775f71832fbe",2016-04-21 09:09:54,0.0211712199999994,-0.0283861999999999
"161a8bb2dc9a0c3c3ea8775f71832fbe",2016-04-21 09:10:24,0,0
"161a8bb2dc9a0c3c3ea8775f71832fbe",2016-04-21 09:10:54,0,0
"161a8bb2dc9a0c3c3ea8775f71832fbe",2016-04-21 09:11:24,1.38899999981845e-05,-2.2200000003636e-05
"161a8bb2dc9a0c3c3ea8775f71832fbe",2016-04-21 09:11:54,-3.05599999990136e-05,2.2200000003636e-05
"161a8bb2dc9a0c3c3ea8775f71832fbe",2016-04-21 09:12:24,5.56000000528911e-06,-1.65999999950373e-05
"161a8bb2dc9a0c3c3ea8775f71832fbe",2016-04-21 09:12:54,-0.00103611000000114,-0.000375000000005343
"161a8bb2dc9a0c3c3ea8775f71832fbe",2016-04-21 09:13:24,-0.00054723000000223,-0.001802799999993
"161a8bb2dc9a0c3c3ea8775f71832fbe",2016-04-21 09:13:54,-4.70499999991603e-05,-0.000153800000006754
"161a8bb2dc9a0c3c3ea8775f71832fbe",2016-04-21 09:14:24,-4.24899999984518e-05,-0.000220299999995177
"161a8bb2dc9a0c3c3ea8775f71832fbe",2016-04-21 09:14:54,-0.000642310000003476,-0.00343329999999753
"161a8bb2dc9a0c3c3ea8775f71832fbe",2016-04-21 09:15:24,-0.000744179999998096,-0.00373559999999884
"161a8bb2dc9a0c3c3ea8775f71832fbe",2016-04-21 09:15:54,-0.00156022000000178,0.000275599999994824
"161a8bb2dc9a0c3c3ea8775f71832fbe",2016-04-21 09:16:24,-0.00229567999999602,0.00111139999999921
"161a8bb2dc9a0c3c3ea8775f71832fbe",2016-04-21 09:16:54,-0.00120897000000042,0.000587600000002908
"161a8bb2dc9a0c3c3ea8775f71832fbe",2016-04-21 09:17:24,-8.87200000008193e-05,4.3499999989649e-05
"161a8bb2dc9a0c3c3ea8775f71832fbe",2016-04-21 09:17:54,-0.00137112000000172,-0.00263959999999486
"161a8bb2dc9a0c3c3ea8775f71832fbe",2016-04-21 09:18:24,-0.000761599999997031,-0.00159890000000473
"161a8bb2dc9a0c3c3ea8775f71832fbe",2016-04-21 09:18:54,-0.00043869000000285,-0.000928299999998217
"161a8bb2dc9a0c3c3ea8775f71832fbe",2016-04-21 09:19:24,-0.00134873999999741,-0.00351169999999001
"161a8bb2dc9a0c3c3ea8775f71832fbe",2016-04-21 09:19:54,6.76899999945135e-05,-0.00471560000001148
"161a8bb2dc9a0c3c3ea8775f71832fbe",2016-04-21 09:20:24,0.000395820000001379,-0.00168459999999016
"161a8bb2dc9a0c3c3ea8775f71832fbe",2016-04-21 09:20:54,0.000383530000000576,-0.00138379999999927
"161a8bb2dc9a0c3c3ea8775f71832fbe",2016-04-21 09:21:24,0.00117053000000311,-0.00415460000000678
"161a8bb2dc9a0c3c3ea8775f71832fbe",2016-04-21 09:21:54,0.000421989999999539,-0.00193419999999378
"161a8bb2dc9a0c3c3ea8775f71832fbe",2016-04-21 09:22:24,0.000280300000000011,-0.00174050000001102
"161a8bb2dc9a0c3c3ea8775f71832fbe",2016-04-21 09:22:54,1.48999999964872e-05,-0.000103899999999157
"161a8bb2dc9a0c3c3ea8775f71832fbe",2016-04-21 09:23:24,0,0
