"c_0","c_2","c_3","c_4"
"bb06683534ad95f7ac53827131cdae68",2016-04-10 06:37:54,0,0
"bb06683534ad95f7ac53827131cdae68",2016-04-10 06:38:24,0,0
"bb06683534ad95f7ac53827131cdae68",2016-04-10 06:38:54,0,0
"bb06683534ad95f7ac53827131cdae68",2016-04-10 06:39:24,0,0
"bb06683534ad95f7ac53827131cdae68",2016-04-10 06:39:54,0,0
"bb06683534ad95f7ac53827131cdae68",2016-04-10 06:40:24,0,0
"bb06683534ad95f7ac53827131cdae68",2016-04-10 06:40:54,0,0
"bb06683534ad95f7ac53827131cdae68",2016-04-10 06:41:24,0,0
"bb06683534ad95f7ac53827131cdae68",2016-04-10 06:41:54,0,0
"bb06683534ad95f7ac53827131cdae68",2016-04-10 06:42:24,0,0
"bb06683534ad95f7ac53827131cdae68",2016-04-10 06:42:54,0,0
"bb06683534ad95f7ac53827131cdae68",2016-04-10 06:43:24,0,0
"bb06683534ad95f7ac53827131cdae68",2016-04-10 06:43:54,0,0
"bb06683534ad95f7ac53827131cdae68",2016-04-10 06:44:24,0,0
"bb06683534ad95f7ac53827131cdae68",2016-04-10 06:44:54,0,0
"bb06683534ad95f7ac53827131cdae68",2016-04-10 06:45:24,0,0
"bb06683534ad95f7ac53827131cdae68",2016-04-10 06:45:54,0.000238890000005654,-0.000258300000012923
"bb06683534ad95f7ac53827131cdae68",2016-04-10 06:46:24,0.000236109999995904,0.000350000000011619
"bb06683534ad95f7ac53827131cdae68",2016-04-10 06:46:54,0.00104117000000059,0.0012225999999913
"bb06683534ad95f7ac53827131cdae68",2016-04-10 06:47:24,0.00255495999999766,9.33999999972457e-05
"bb06683534ad95f7ac53827131cdae68",2016-04-10 06:47:54,0.000459500000005164,0.00782530000000747
"bb06683534ad95f7ac53827131cdae68",2016-04-10 06:48:24,0.000955939999997213,0.00725789999999904
"bb06683534ad95f7ac53827131cdae68",2016-04-10 06:48:54,0.00198432999999909,-0.000553300000007084
"bb06683534ad95f7ac53827131cdae68",2016-04-10 06:49:24,0.000585770000000707,-0.000149399999997968
"bb06683534ad95f7ac53827131cdae68",2016-04-10 06:49:54,0.00371487000000315,-0.000964499999994928
"bb06683534ad95f7ac53827131cdae68",2016-04-10 06:50:24,0.00133308999999571,0.0045887999999934
"bb06683534ad95f7ac53827131cdae68",2016-04-10 06:50:54,-0.0015041999999994,0.00850920000000599
"bb06683534ad95f7ac53827131cdae68",2016-04-10 06:51:24,-0.00219855999999652,0.00674639999999727
"bb06683534ad95f7ac53827131cdae68",2016-04-10 06:51:54,-0.00434569000000096,0.00574319999999773
"bb06683534ad95f7ac53827131cdae68",2016-04-10 06:52:24,0.000432130000000086,0.00979960000000801
"bb06683534ad95f7ac53827131cdae68",2016-04-10 06:52:54,-0.00203172999999879,0.00517839999999126
"bb06683534ad95f7ac53827131cdae68",2016-04-10 06:53:24,-0.00311231000000589,0.0105277000000115
"bb06683534ad95f7ac53827131cdae68",2016-04-10 06:53:54,-0.00554072999999988,0.0111490999999972
"bb06683534ad95f7ac53827131cdae68",2016-04-10 06:54:24,-0.00588778999999562,0.0112261999999959
"bb06683534ad95f7ac53827131cdae68",2016-04-10 06:54:54,-0.00983663000000234,0.00565160000000731
"bb06683534ad95f7ac53827131cdae68",2016-04-10 06:55:24,-0.010014929999997,0.00437849999998718
"bb06683534ad95f7ac53827131cdae68",2016-04-10 06:55:54,-0.00672500000000298,0.0101115000000078
"bb06683534ad95f7ac53827131cdae68",2016-04-10 06:56:24,-0.00942168000000265,0.00659149999999897
"bb06683534ad95f7ac53827131cdae68",2016-04-10 06:56:54,-0.00595953999999921,0.011507800000004
"bb06683534ad95f7ac53827131cdae68",2016-04-10 06:57:24,-0.00508094999999997,0.0126666999999969
"bb06683534ad95f7ac53827131cdae68",2016-04-10 06:57:54,-0.00983499999999538,0.00563560000000507
"bb06683534ad95f7ac53827131cdae68",2016-04-10 06:58:24,-0.00539868999999982,0.00150149999998916
"bb06683534ad95f7ac53827131cdae68",2016-04-10 06:58:54,0.00353444999999653,0.00241210000000081
"bb06683534ad95f7ac53827131cdae68",2016-04-10 06:59:24,0.00186048999999855,-0.00204909999999359
"bb06683534ad95f7ac53827131cdae68",2016-04-10 06:59:54,-0.00291016999999982,-0.00854250000000434
