"c_0","c_2","c_3","c_4"
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 09:30:24,0,0
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 09:30:54,0.000177770000000521,0.000616600000000744
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 09:31:24,-0.000422220000004359,-0.000155500000005304
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 09:31:54,-0.000244439999995905,-0.000124999999997044
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 09:32:24,0.000474999999994452,-0.000372199999986833
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 09:32:54,1.38900000052899e-05,0.000527699999992137
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 09:33:24,-0.000408339999999896,-0.000272200000011935
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 09:33:54,-2.22200000052908e-05,9.17000000129065e-05
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 09:34:24,3.734000000577e-05,0.00135420000000863
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 09:34:54,-0.000233780000002071,0.000170900000000529
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 09:35:24,-0.00245808999999753,0.00168859999999427
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 09:35:54,-0.00241435000000223,-0.00232150000002207
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 09:36:24,-0.00204878000000264,-0.00349079999998025
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 09:36:54,-0.00133016999999569,-0.00438660000000368
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 09:37:24,0.00342401999999709,-0.00251430000000141
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 09:37:54,0.0038067799999979,-0.00282260000000179
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 09:38:24,0.000959480000005897,-0.000201400000008789
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 09:38:54,-0.000159600000003479,0.00326929999999948
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 09:39:24,-0.000151549999998224,0.00346749999999929
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 09:39:54,-0.000169990000003395,0.00420440000002031
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 09:40:24,-0.00011140999999526,0.00302449999998089
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 09:40:54,0.00122231999999656,-0.00107829999998899
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 09:41:24,2.22299999990128e-05,-0.0005305999999905
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 09:41:54,0,-0.000202800000010939
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:15:17,0,0
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:15:47,0.00011110999999886,0.000330500000018219
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:16:17,-8.33999999372281e-06,3.06000000023232e-05
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:16:47,-0.000630850000000294,0.000622499999991533
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:17:17,-0.000446420000002945,0.000326299999983348
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:17:47,0.00200488000000121,-0.0013306999999827
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:18:17,0.000769619999999804,-0.000695900000010852
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:18:47,0.00123184999999637,-0.00407870000000798
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:19:17,-0.000177739999998039,-0.00512969999999768
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:19:47,-0.000266349999996862,-0.00497629999998139
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:20:17,-0.000371030000003714,-0.00458690000002093
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:20:47,-0.000287409999998545,-0.0043650999999727
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:21:17,-0.000391510000000039,-0.00463820000001647
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:21:47,-9.61300000028586e-05,-0.0010261999999841
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:22:17,-8.19999996792831e-07,-9.00000000569889e-06
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:22:47,-0.000162179999996681,-0.00179389999999557
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:23:17,-0.000225030000002846,-0.00240890000000604
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:23:47,-5.37999999750127e-06,-5.25000000095588e-05
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:24:17,-0.000263200000006236,-0.0026559000000077
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:24:47,-0.000330459999993593,-0.00341369999998164
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:25:17,-0.000421750000000998,-0.00433910000000992
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:25:47,-0.000280880000005368,-0.00269649999998478
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:26:17,-0.000190709999998262,-0.00242200000002413
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:26:47,0.00316337000000289,-0.00127109999999675
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:27:17,0.00280336000000148,-0.00199729999999931
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:27:47,-0.00174126000000285,-0.00419649999997773
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:28:17,0.00147283999999814,-0.00129320000002053
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:28:47,0.000319879999999273,6.1700000003384e-05
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:29:17,0,0
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:29:47,0.00187478000000141,0.000378400000016654
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:30:17,0.00174432000000024,0.000331699999975399
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:30:47,0.000731489999999724,0.000144200000022465
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:31:17,0,0
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:35:19,0,0
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:35:49,0.000532669999998347,0.000352699999979222
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:36:19,-0.000672909999998694,0.000565399999999272
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:36:49,-3.51999999992358e-06,-6.99999986863986e-07
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:37:19,0,0
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:48:57,0,0
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:49:27,-0.000717319999999688,-0.000189300000016601
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:49:57,-0.00114777000000288,-0.000208499999985179
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:50:27,-0.00183167999999512,-0.00139710000001969
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:50:57,-9.22400000007428e-05,-0.00263499999999794
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:51:27,0.000363809999996079,-0.00290459999999371
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:51:57,0,0
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:52:27,0,0
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:52:57,4.74600000046621e-05,-0.000403399999981957
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:53:27,0.000100759999995148,-0.00282169999999837
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:53:57,-4.3319999996072e-05,-0.000954400000011901
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:54:27,0.000128820000000474,-0.00101509999998939
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:54:57,1.80699999958733e-05,-0.000122000000004618
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:55:27,0.000421520000003284,-0.000628500000004806
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:55:57,0.000271329999996794,9.90000000058444e-05
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:56:27,-2.77699999955416e-05,0.000344499999982872
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:56:57,5.54999999735628e-06,-5.59999998017702e-06
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:57:27,5.55999999818369e-06,-3.33000000125594e-05
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:57:57,8.33000000000084e-06,0.000133299999987457
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-19 20:58:27,0,0
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 07:19:16,0,0
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 07:19:46,2.77800000034745e-05,-7.50000000095952e-05
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 07:20:16,7.22199999998452e-05,0.00010000000000332
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 07:20:46,-0.000712430000000097,0.00244770000000472
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 07:21:16,-0.000753190000004622,0.0025077999999894
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 07:21:46,-0.00126408999999938,-0.000255899999984877
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 07:22:16,-5.32600000013872e-05,-1.09000000065862e-05
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 07:22:46,0,0
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 07:23:16,-0.000780609999999626,0.000730599999997139
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 07:23:46,-0.000268239999996922,0.000776300000012497
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 07:24:16,-0.000204660000001411,0.00363799999999515
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 07:24:46,1.62999999986368e-06,7.33999999908974e-05
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 07:25:16,2.81400000048393e-05,0.000748500000014474
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 07:25:46,8.58799999932103e-05,0.00225679999999784
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 07:26:16,0.000888160000002358,0.00190549999999234
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 07:26:46,0.00074288000000422,0.00137100000000601
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 07:27:16,0.000115839999999423,0.00021839999999429
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 07:27:46,-0.002255439999999,0.00138530000000969
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 07:28:16,-0.00193639000000445,0.000842299999987972
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 07:28:46,0,0
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 07:29:16,0,0
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 07:29:46,-8.60700000018255e-05,2.06999999932123e-05
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 07:30:16,-0.00115998999999789,0.000293300000009822
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 07:30:46,-0.000568160000000262,0.00270589999999515
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 07:31:16,0.000410049999999273,0.00433470000001535
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 07:31:46,0.000129250000000525,0.00131199999998444
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 07:32:16,8.79900000043676e-05,0.000922900000006166
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 07:32:46,2.87199999959853e-05,0.000296300000002248
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 07:33:16,3.44600000019568e-05,0.000355500000011943
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 07:33:46,3.7100000014334e-06,3.82999999999356e-05
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 07:34:16,0.000338929999998072,0.0035101999999938
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 07:34:46,0.000429029999999386,0.0046367999999859
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 07:35:16,0.000279159999998058,0.00313289999999711
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 07:35:46,0.000417680000005305,0.00475840000001426
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 07:36:16,0.000505169999996724,0.00623479999998722
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 07:36:46,0.000396920000000023,0.00512760000000867
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 07:37:16,9.08800000019028e-05,0.00201960000001122
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 07:37:46,3.60000001364824e-07,7.99999997980194e-06
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 07:38:16,5.09999999565025e-07,1.13000000112606e-05
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 07:38:46,0,0
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 07:39:16,3.68799999961311e-05,0.000819699999993873
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 07:39:46,6.42999999911353e-06,0.000237999999995964
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 07:40:16,0,0
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 07:40:46,0,0
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 07:41:16,0,0
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 07:41:46,2.49999999368811e-07,1.37000000108856e-05
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 07:42:16,0.00205236000000042,0.000278399999984913
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 07:42:46,0.000806260000004499,-0.000342699999976048
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 07:43:16,0,0
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 19:36:07,0,0
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 19:37:07,2.7779999996369e-05,-2.70000001023618e-06
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 19:37:37,9.16600000024914e-05,3.61000000168588e-05
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 19:38:07,-0.00144583000000154,0.000214199999987841
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 19:38:37,-0.00130380999999602,-0.00154029999998784
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 19:39:07,-0.000201590000003193,-0.00381450000000427
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 19:39:37,-0.000377639999996404,-0.00458660000001032
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 19:40:07,-0.00029028000000153,-0.00383850000000052
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 19:40:37,-3.38600000020506e-05,-0.00099140000000375
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 19:41:07,-0.000267739999998184,-0.0032440999999892
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 19:41:37,-0.000372159999997734,-0.00408909999998741
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 19:42:07,-0.000156820000000835,-0.0017421000000013
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 19:42:37,-0.000277390000000821,-0.0027823000000069
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 19:43:07,-0.00032080000000434,-0.0032688999999948
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 19:43:37,-0.00040754999999848,-0.00424360000002366
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 19:44:07,-0.000345089999996162,-0.00335239999998294
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 19:44:37,-0.000221630000005746,-0.0027755000000127
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 19:45:07,0.0031308800000005,-0.00114179999999919
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 19:45:37,0.00276764000000185,-0.00135639999999171
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 19:46:07,2.85899999994399e-05,-7.50000000948603e-06
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 19:46:37,0,0
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 19:47:07,2.76000000098975e-06,-7.99999980927169e-07
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 19:47:37,1.95400000038148e-05,-5.10000000986111e-06
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 19:48:07,0.000101159999999823,-0.000500700000003462
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 19:48:37,-0.00182530000000014,-0.00458169999998859
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 19:49:07,-2.50400000041395e-05,-0.00101660000001402
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 19:49:37,-6.73999999634134e-06,-0.00022799999999279
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 19:50:07,4.6509999997113e-05,-0.00393790000001104
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 19:50:37,0.000726239999998768,-0.00212299999998322
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 19:51:07,0.000548209999998051,-0.0029739999999947
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 19:51:37,0.000509800000003224,-0.00203340000001617
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 19:52:07,0.00062204000000321,0.000615699999997332
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 19:52:37,0.00024968999999686,4.69999999950232e-05
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 19:53:07,0.000104520000000718,1.96000000016738e-05
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 19:53:37,0.000130540000000678,2.45000000234086e-05
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 19:54:07,0.000178059999996094,3.33999999782009e-05
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 19:54:37,2.70000000313075e-06,4.99999998737621e-07
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 19:55:07,5.13999999895987e-06,9.99999997475243e-07
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 19:55:37,-2.78999999636653e-06,-4.99999998737621e-07
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 19:56:07,5.39999999915608e-06,9.99999997475243e-07
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 19:56:37,0,0
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 19:57:07,0,0
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 19:57:37,0,0
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 19:58:07,0,0
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 19:58:37,0,0
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 19:59:07,0,0
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 19:59:37,-3.69900000052326e-05,-6.89999998826352e-06
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 20:00:07,-1.45699999976046e-05,0.000758399999995163
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 20:00:37,0.000190310000000693,0.00122480000001701
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 20:01:07,-0.000294570000001215,0.00221419999999739
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 20:01:37,-1.75799999979631e-05,0.000135799999981145
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 20:02:07,-6.40000003215846e-07,5.29999999798747e-06
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 20:02:37,-0.00011483000000112,0.000941500000010365
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 20:03:07,-0.000420469999994566,0.00331990000000815
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 20:03:37,-0.000153040000000715,0.00125069999998573
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 20:04:07,-1.68400000006841e-05,0.000133500000004005
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 20:04:37,-4.89999997910218e-07,3.89999999583779e-06
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 20:05:07,-5.95700000047827e-05,0.00047209999999609
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 20:05:37,0.00195988000000114,0.00058650000002558
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 20:06:07,0.000330480000002353,6.06999999774871e-05
"ce6798c0e9004f7c03f8da8c30f3b2a0",2016-04-20 20:06:37,-0.000268560000002083,0.00090520000000538
