"time","period","lat","lon","parking"
2016-04-19 17:30:01,35,0,0,25.5
2016-04-19 18:00:01,36,0,0,25
2016-04-19 18:30:01,37,0,0,24.5
2016-04-19 19:00:01,38,0,0,24
2016-04-19 19:30:01,39,0,0,23.5
2016-04-19 20:00:01,40,0,0,23
2016-04-19 20:30:01,41,0,0,22.5
2016-04-19 21:00:01,42,0,0,22
2016-04-19 21:30:01,43,0,0,21.5
2016-04-19 22:00:01,44,0,0,21
2016-04-19 22:30:01,45,0,0,20.5
2016-04-19 23:00:01,46,0,0,20
2016-04-19 23:30:01,47,0,0,19.5
2016-04-20 00:00:01,0,0,0,19
2016-04-20 00:30:01,1,0,0,18.5
2016-04-20 01:00:01,2,0,0,18
2016-04-20 01:30:01,3,0,0,17.5
2016-04-20 02:00:01,4,0,0,17
2016-04-20 02:30:01,5,0,0,16.5
2016-04-20 03:00:01,6,0,0,16
2016-04-20 03:30:01,7,0,0,15.5
2016-04-20 04:00:01,8,0,0,15
2016-04-20 04:30:01,9,0,0,14.5
2016-04-20 05:00:01,10,0,0,14
2016-04-20 05:30:01,11,0,0,13.5
2016-04-20 06:00:01,12,0,0,13
2016-04-20 06:30:01,13,0,0,12.5
2016-04-20 07:00:01,14,0,0,12
2016-04-20 07:30:01,15,0,0,11.5
2016-04-20 08:00:01,16,0,0,11
2016-04-20 08:30:01,17,0,0,10.5
2016-04-20 09:00:01,18,0,0,10
2016-04-20 09:30:01,19,0,0,9.5
2016-04-20 10:00:01,20,0,0,9
2016-04-20 10:30:01,21,0,0,8.5
2016-04-20 11:00:01,22,0,0,8
2016-04-20 11:30:01,23,0,0,7.5
2016-04-20 12:00:01,24,0,0,7
2016-04-20 12:30:01,25,0,0,6.5
2016-04-20 13:00:01,26,0,0,6
2016-04-20 13:30:01,27,0,0,5.5
2016-04-20 14:00:01,28,0,0,5
2016-04-20 14:30:01,29,0,0,4.5
2016-04-20 15:00:01,30,0,0,4
2016-04-20 15:30:01,31,0,0,3.5
2016-04-20 16:00:01,32,0,0,3
2016-04-20 16:30:01,33,0,0,2.5
2016-04-20 17:00:01,34,0,0,2
2016-04-20 17:30:01,35,0,0,1.5
2016-04-20 18:00:01,36,0,0,1
2016-04-20 18:30:01,37,0,0,0.5
2016-04-20 19:00:01,38,0,0,0
2016-04-20 19:30:01,39,0.00200619999999674,-0.00200040000000001,0
2016-04-20 20:00:01,40,0,0,1
2016-04-20 20:30:01,41,0,0,0.5
2016-04-20 21:00:01,42,0,0,0
2016-04-20 21:30:01,43,-0.0020381599999979,-0.00126370000000975,0
2016-04-20 22:00:01,44,0,0,9
2016-04-20 22:30:01,45,0,0,8.5
2016-04-20 23:00:01,46,0,0,8
2016-04-20 23:30:01,47,0,0,7.5
2016-04-21 00:00:01,0,0,0,7
2016-04-21 00:30:01,1,0,0,6.5
2016-04-21 01:00:01,2,0,0,6
2016-04-21 01:30:01,3,0,0,5.5
2016-04-21 02:00:01,4,0,0,5
2016-04-21 02:30:01,5,0,0,4.5
2016-04-21 03:00:01,6,0,0,4
2016-04-21 03:30:01,7,0,0,3.5
2016-04-21 04:00:01,8,0,0,3
2016-04-21 04:30:01,9,0,0,2.5
2016-04-21 05:00:01,10,0,0,2
2016-04-21 05:30:01,11,0,0,1.5
2016-04-21 06:00:01,12,0,0,1
2016-04-21 06:30:01,13,0,0,0.5
2016-04-21 07:00:01,14,0,0,0
2016-04-21 07:30:01,15,-0.00281852999999899,-0.000168000000002166,0
2016-04-21 08:00:01,16,0,0,14
2016-04-21 08:30:01,17,0,0,13.5
2016-04-21 09:00:01,18,0,0,13
2016-04-21 09:30:01,19,0,0,12.5
2016-04-21 10:00:01,20,0,0,12
2016-04-21 10:30:01,21,0,0,11.5
2016-04-21 11:00:01,22,0,0,11
2016-04-21 11:30:01,23,0,0,10.5
2016-04-21 12:00:01,24,0,0,10
2016-04-21 12:30:01,25,0,0,9.5
2016-04-21 13:00:01,26,0,0,9
2016-04-21 13:30:01,27,0,0,8.5
2016-04-21 14:00:01,28,0,0,8
2016-04-21 14:30:01,29,0,0,7.5
2016-04-21 15:00:01,30,0,0,7
2016-04-21 15:30:01,31,0,0,6.5
2016-04-21 16:00:01,32,0,0,6
2016-04-21 16:30:01,33,0,0,5.5
2016-04-21 17:00:01,34,0,0,5
2016-04-21 17:30:01,35,0,0,4.5
2016-04-21 18:00:01,36,0,0,4
2016-04-21 18:30:01,37,0,0,3.5
2016-04-21 19:00:01,38,0,0,3
2016-04-21 19:30:01,39,0,0,2.5
2016-04-21 20:00:01,40,0,0,2
2016-04-21 20:30:01,41,0,0,1.5
2016-04-21 21:00:01,42,0,0,1
2016-04-21 21:30:01,43,0,0,0.5
2016-04-21 22:00:01,44,0,0,0
2016-04-21 22:30:01,45,-0.000229870000005405,0.00168409999999142,0
2016-04-21 23:00:01,46,0,0,8
2016-04-21 23:30:01,47,0,0,7.5
2016-04-22 00:00:01,0,0,0,7
2016-04-22 00:30:01,1,0,0,6.5
2016-04-22 01:00:01,2,0,0,6
2016-04-22 01:30:01,3,0,0,5.5
2016-04-22 02:00:01,4,0,0,5
2016-04-22 02:30:01,5,0,0,4.5
2016-04-22 03:00:01,6,0,0,4
2016-04-22 03:30:01,7,0,0,3.5
2016-04-22 04:00:01,8,0,0,3
2016-04-22 04:30:01,9,0,0,2.5
2016-04-22 05:00:01,10,0,0,2
2016-04-22 05:30:01,11,0,0,1.5
2016-04-22 06:00:01,12,0,0,1
2016-04-22 06:30:01,13,0,0,0.5
2016-04-22 07:00:01,14,0,0,0
2016-04-22 07:30:01,15,0.000895520000000261,0.00256949999999279,0
2016-04-22 08:00:01,16,0,0,12
2016-04-22 08:30:01,17,0,0,11.5
2016-04-22 09:00:01,18,0,0,11
2016-04-22 09:30:01,19,0,0,10.5
2016-04-22 10:00:01,20,0,0,10
2016-04-22 10:30:01,21,0,0,9.5
2016-04-22 11:00:01,22,0,0,9
2016-04-22 11:30:01,23,0,0,8.5
2016-04-22 12:00:01,24,0,0,8
2016-04-22 12:30:01,25,0,0,7.5
2016-04-22 13:00:01,26,0,0,7
2016-04-22 13:30:01,27,0,0,6.5
2016-04-22 14:00:01,28,0,0,6
2016-04-22 14:30:01,29,0,0,5.5
2016-04-22 15:00:01,30,0,0,5
2016-04-22 15:30:01,31,0,0,4.5
2016-04-22 16:00:01,32,0,0,4
2016-04-22 16:30:01,33,0,0,3.5
2016-04-22 17:00:01,34,0,0,3
2016-04-22 17:30:01,35,0,0,2.5
2016-04-22 18:00:01,36,0,0,2
2016-04-22 18:30:01,37,0,0,1.5
2016-04-22 19:00:01,38,0,0,1
2016-04-22 19:30:01,39,0,0,0.5
2016-04-22 20:00:01,40,0,0,0
2016-04-22 20:30:01,41,0.00617065000000139,-0.000453900000010776,0
2016-04-22 21:00:01,42,0.00160136999999594,-0.00452149999999563,0
2016-04-22 21:30:01,43,0.00118108000000206,0.00103540000000635,0
2016-04-22 22:00:01,44,0.000575279999999623,-7.08999999972093e-05,0
2016-04-22 22:30:01,45,0,0,10
2016-04-22 23:00:01,46,0,0,9.5
2016-04-22 23:30:01,47,0,0,9
2016-04-23 00:00:01,0,0,0,8.5
2016-04-23 00:30:01,1,0,0,8
2016-04-23 01:00:01,2,0,0,7.5
2016-04-23 01:30:01,3,0,0,7
2016-04-23 02:00:01,4,0,0,6.5
2016-04-23 02:30:01,5,0,0,6
2016-04-23 03:00:01,6,0,0,5.5
2016-04-23 03:30:01,7,0,0,5
2016-04-23 04:00:01,8,0,0,4.5
2016-04-23 04:30:01,9,0,0,4
2016-04-23 05:00:01,10,0,0,3.5
2016-04-23 05:30:01,11,0,0,3
2016-04-23 06:00:01,12,0,0,2.5
2016-04-23 06:30:01,13,0,0,2
2016-04-23 07:00:01,14,0,0,1.5
2016-04-23 07:30:01,15,0,0,1
2016-04-23 08:00:01,16,0,0,0.5
2016-04-23 08:30:01,17,0,0,0
2016-04-23 09:00:01,18,-0.000787060000000395,0.00567429999999547,0
2016-04-23 09:30:01,19,0,0,0
2016-04-23 10:00:01,20,-0.00011329999999532,0.00239469999999642,0
2016-04-23 10:30:01,21,0.00780929999999813,0.00269150000001161,0
2016-04-23 11:00:01,22,0,0,0
