"time","period","lat","lon","parking"
2016-04-06 08:00:01,16,0,5.60000000859873e-06,10
2016-04-06 08:30:01,17,0,5.60000000859873e-06,9.5
2016-04-06 09:00:01,18,0,5.60000000859873e-06,9
2016-04-06 09:30:01,19,0,5.60000000859873e-06,8.5
2016-04-06 10:00:01,20,0,5.60000000859873e-06,8
2016-04-06 10:30:01,21,0,5.60000000859873e-06,7.5
2016-04-06 11:00:01,22,0,5.60000000859873e-06,7
2016-04-06 11:30:01,23,0,5.60000000859873e-06,6.5
2016-04-06 12:00:01,24,0,5.60000000859873e-06,6
2016-04-06 12:30:01,25,0,5.60000000859873e-06,5.5
2016-04-06 13:00:01,26,0,5.60000000859873e-06,5
2016-04-06 13:30:01,27,0,5.60000000859873e-06,4.5
2016-04-06 14:00:01,28,0,5.60000000859873e-06,4
2016-04-06 14:30:01,29,0,5.60000000859873e-06,3.5
2016-04-06 15:00:01,30,0,5.60000000859873e-06,3
2016-04-06 15:30:01,31,0,5.60000000859873e-06,2.5
2016-04-06 16:00:01,32,0,5.60000000859873e-06,2
2016-04-06 16:30:01,33,0,5.60000000859873e-06,1.5
2016-04-06 17:00:01,34,0,5.60000000859873e-06,1
2016-04-06 17:30:01,35,0,5.60000000859873e-06,0.5
2016-04-06 18:00:01,36,0,5.60000000859873e-06,0
2016-04-06 18:30:01,37,0,0,13
2016-04-06 19:00:01,38,0,0,12.5
2016-04-06 19:30:01,39,0,0,12
2016-04-06 20:00:01,40,0,0,11.5
2016-04-06 20:30:01,41,0,0,11
2016-04-06 21:00:01,42,0,0,10.5
2016-04-06 21:30:01,43,0,0,10
2016-04-06 22:00:01,44,0,0,9.5
2016-04-06 22:30:01,45,0,0,9
2016-04-06 23:00:01,46,0,0,8.5
2016-04-06 23:30:01,47,0,0,8
2016-04-07 00:00:01,0,0,0,7.5
2016-04-07 00:30:01,1,0,0,7
2016-04-07 01:00:01,2,0,0,6.5
2016-04-07 01:30:01,3,0,0,6
2016-04-07 02:00:01,4,0,0,5.5
2016-04-07 02:30:01,5,0,0,5
2016-04-07 03:00:01,6,0,0,4.5
2016-04-07 03:30:01,7,0,0,4
2016-04-07 04:00:01,8,0,0,3.5
2016-04-07 04:30:01,9,0,0,3
2016-04-07 05:00:01,10,0,0,2.5
2016-04-07 05:30:01,11,0,0,2
2016-04-07 06:00:01,12,0,0,1.5
2016-04-07 06:30:01,13,0,0,1
2016-04-07 07:00:01,14,0,0,0.5
2016-04-07 07:30:01,15,0,0,0
2016-04-07 08:00:01,16,2.15199999971105e-05,7.89999998573876e-06,0
2016-04-07 08:30:01,17,0,0,23
2016-04-07 09:00:01,18,0,0,22.5
2016-04-07 09:30:01,19,0,0,22
2016-04-07 10:00:01,20,0,0,21.5
2016-04-07 10:30:01,21,0,0,21
2016-04-07 11:00:01,22,0,0,20.5
2016-04-07 11:30:01,23,0,0,20
2016-04-07 12:00:01,24,0,0,19.5
2016-04-07 12:30:01,25,0,0,19
2016-04-07 13:00:01,26,0,0,18.5
2016-04-07 13:30:01,27,0,0,18
2016-04-07 14:00:01,28,0,0,17.5
2016-04-07 14:30:01,29,0,0,17
2016-04-07 15:00:01,30,0,0,16.5
2016-04-07 15:30:01,31,0,0,16
2016-04-07 16:00:01,32,0,0,15.5
2016-04-07 16:30:01,33,0,0,15
2016-04-07 17:00:01,34,0,0,14.5
2016-04-07 17:30:01,35,0,0,14
2016-04-07 18:00:01,36,0,0,13.5
2016-04-07 18:30:01,37,0,0,13
2016-04-07 19:00:01,38,0,0,12.5
2016-04-07 19:30:01,39,0,0,12
2016-04-07 20:00:01,40,0,0,11.5
2016-04-07 20:30:01,41,0,0,11
