"c_0","c_2","c_3","c_4"
"96f754da7f2ca52afeda426fc3cc7fb6",2016-04-19 16:59:32,0,0
"96f754da7f2ca52afeda426fc3cc7fb6",2016-04-19 17:00:02,0,0
"96f754da7f2ca52afeda426fc3cc7fb6",2016-04-19 17:00:32,0,0
"96f754da7f2ca52afeda426fc3cc7fb6",2016-04-19 17:01:02,0,0
"96f754da7f2ca52afeda426fc3cc7fb6",2016-04-19 17:01:32,0,0
"96f754da7f2ca52afeda426fc3cc7fb6",2016-04-19 17:02:02,6.11200000051326e-05,-6.39000000006718e-05
"96f754da7f2ca52afeda426fc3cc7fb6",2016-04-19 17:02:32,-4.1670000001659e-05,-8.88999999943962e-05
"96f754da7f2ca52afeda426fc3cc7fb6",2016-04-19 17:03:02,-0.000366669999998237,-0.00154440000000022
"96f754da7f2ca52afeda426fc3cc7fb6",2016-04-19 17:03:32,-0.000219190000002811,-7.13999999959469e-05
"96f754da7f2ca52afeda426fc3cc7fb6",2016-04-19 17:04:02,-0.000627080000001001,-0.001262600000004
"96f754da7f2ca52afeda426fc3cc7fb6",2016-04-19 17:04:32,-5.64999999852489e-06,-1.9000000008873e-05
"96f754da7f2ca52afeda426fc3cc7fb6",2016-04-19 17:05:02,-0.00275069999999999,0.000384200000013379
"96f754da7f2ca52afeda426fc3cc7fb6",2016-04-19 17:05:32,-0.00399988000000207,0.00113249999999709
"96f754da7f2ca52afeda426fc3cc7fb6",2016-04-19 17:06:02,-0.00449555000000146,0.00123080000000186
"96f754da7f2ca52afeda426fc3cc7fb6",2016-04-19 17:06:32,-0.00106732999999792,0.00031839999999761
"96f754da7f2ca52afeda426fc3cc7fb6",2016-04-19 17:07:02,-8.49999999985585e-06,2.39999999962492e-06
"96f754da7f2ca52afeda426fc3cc7fb6",2016-04-19 17:07:32,-0.000129969999996149,3.64999999931115e-05
"96f754da7f2ca52afeda426fc3cc7fb6",2016-04-19 17:08:02,-0.00277905000000089,0.00157339999999806
"96f754da7f2ca52afeda426fc3cc7fb6",2016-04-19 17:08:32,-0.000417779999999368,0.000667100000001142
"96f754da7f2ca52afeda426fc3cc7fb6",2016-04-19 17:09:02,0,0
