"c_0","c_2","c_3","c_4"
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 11:52:19,0,0
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 11:52:49,4.97900000056006e-05,-0.000450600000007739
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 11:53:19,0.000304379999995774,-0.00140279999999393
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 11:53:49,0.00138787000000207,-0.00434500000000071
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 11:54:19,0.00103958999999776,-0.0033193999999952
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 11:54:49,0.000177350000001297,-0.000563800000008996
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 11:55:19,0.000571720000003495,-0.00315459999998779
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 11:55:49,0.000682109999999625,-0.00463340000000301
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 11:56:19,0.000250399999998763,-0.000969200000000114
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 11:56:49,0.000474130000000628,-0.00417300000000864
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 11:57:19,0.00269880999999828,-0.00398219999999583
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 11:57:49,0.00371017999999879,-0.00105239999999185
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 11:58:19,0.00259774999999962,-0.00285470000000032
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 11:58:49,0.00242288000000457,-0.00437640000001238
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 11:59:19,0.000869399999999132,-0.00233399999999051
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 11:59:49,0.00312011999999839,-0.00130470000000571
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:00:19,-0.00183661999999885,-0.001275899999996
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:00:49,-0.00336858000000006,-0.0054199000000068
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:01:19,-0.00314058000000017,-0.005102100000002
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:01:49,-0.000293620000000772,-0.000356099999990533
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:02:19,-0.00135141999999888,-0.00192900000000407
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:02:49,-0.00189388000000434,-0.00164159999999924
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:03:19,-0.00159569999999576,0.00156520000000171
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:03:49,-0.000156570000001466,0.00014550000000213
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:04:19,0,0
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:04:49,-0.00114608999999888,0.00112419999999247
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:05:19,-0.00207697000000451,0.00206000000000017
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:05:49,-0.00108419999999398,0.00107230000000413
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:06:19,0,0
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:06:49,-0.00129131000000626,0.00126020000000437
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:07:19,-0.00118312999999404,0.00116009999999278
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:07:49,0,0
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:08:19,-0.000146759999999801,0.00217680000000087
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:08:49,-0.000742700000003538,0.00363550000000146
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:09:19,-0.0015949300000031,-0.00390819999999792
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:09:49,0.000867770000006374,0.0022153999999972
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:10:19,0.00101137000000051,0.0053586000000081
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:10:49,0.000101579999999046,0.000716299999993453
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:11:19,3.65100000010443e-05,0.000836699999993584
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:11:49,-0.000468760000003954,0.00232310000001235
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:12:19,-0.000840959999997892,0.00167649999998787
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:12:49,-0.000732460000001822,0.00194490000001224
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:13:19,-0.00108585000000261,0.00379149999999129
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:13:49,-0.00197018999999443,0.0047372000000081
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:14:19,-0.00250053000000605,0.00461919999999338
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:14:49,-0.0022630999999933,0.00565579999999955
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:15:19,-0.00246278000000189,0.00497989999999504
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:15:49,-0.000440709999999456,0.00658660000000566
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:16:19,0.000948189999995464,0.00577499999999986
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:16:49,0.00145447000000587,0.00439480000000003
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:17:19,0.00116029999999512,0.00272760000000005
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:17:49,0.000672350000002098,0.0015479000000056
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:18:19,0.00114652999999976,0.00258300000000133
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:18:49,0.00105776000000191,0.00238789999998801
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:19:19,0.000847029999995641,0.0015606000000048
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:19:49,0.000378330000003757,0.000548800000004235
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:20:19,0.00129342999999693,0.00146629999998993
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:20:49,0.000831130000001679,0.000927300000000741
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:21:19,0.00144472000000206,0.00160910000001024
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:21:49,0.0013337599999943,0.00151169999999468
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:22:19,0.000617189999999823,0.000699600000004352
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:22:49,0.000827160000000049,0.000937499999992042
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:23:19,0.00156072000000052,0.0017322000000064
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:23:49,0.00125366000000326,0.0013071999999994
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:24:19,0.00150831999999923,0.00150059999999996
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:24:49,0.00161139000000077,0.00203089999999406
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:25:19,0.00137726999999899,0.00194180000001154
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:25:49,0.00183025999999842,0.00205919999999082
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:26:19,0.00257598000000314,0.00194270000000074
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:26:49,0.00310754999999574,0.00291989999999487
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:27:19,1.78400000052648e-05,0.00558640000001276
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:27:49,-0.00118873000000264,0.00437609999998756
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:28:19,-0.000932659999996588,0.00383090000001118
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:28:49,-0.000563820000003545,0.00209159999999997
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:29:19,-0.000336550000000102,0.00111379999999883
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:29:49,-0.000711789999996881,0.00240089999999782
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:30:19,-0.000342979999999216,0.00142680000000439
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:30:49,-0.000352020000001119,0.00150839999999164
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:31:19,-0.000460560000000498,0.00197730000000718
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:31:49,-0.000813669999999433,0.00296179999999424
"34dda43c2fdd5c3395480e3078e35344",2016-04-01 12:32:19,-0.0021720300000041,0.0024437000000006
